rank,subject_a,subject_b,mode,metric,score_a_to_b,score_b_to_a,compatibility,asymmetry,min_score,max_score,chance_improvement,accuracy_a_to_b,accuracy_b_to_a,f1_macro_a_to_b,f1_macro_b_to_a,rank_score
33,211-000532,211-000549,strict,f1_macro,0.2227272727272727,0.2656926406926407,0.2442099567099567,0.04296536796536801,0.2227272727272727,0.2656926406926407,-0.0891233766233766,0.3597122302158273,0.375,0.2227272727272727,0.2656926406926407,0.22272727272727272
34,211-000533,211-000550,strict,f1_macro,0.2216516902011125,0.2984418901660281,0.2600467901835703,0.07679019996491562,0.2216516902011125,0.2984418901660281,-0.07328654314976302,0.1728395061728395,0.391304347826087,0.2216516902011125,0.2984418901660281,0.22165169020111247
35,211-000537,211-000554,strict,f1_macro,0.2445807011024402,0.221171133792493,0.2328759174474666,0.0234095673099472,0.221171133792493,0.2445807011024402,-0.10045741588586671,0.3138686131386861,0.2900763358778626,0.2445807011024402,0.221171133792493,0.221171133792493
36,211-000540,211-000543,strict,f1_macro,0.2192445547284257,0.48256330749354,0.35090393111098284,0.2633187527651143,0.2192445547284257,0.48256330749354,0.01757059777764952,0.3475177304964539,0.5588235294117647,0.2192445547284257,0.48256330749354,0.2192445547284257
37,211-000540,211-000556,strict,f1_macro,0.2364718614718614,0.2179271708683473,0.22719951617010434,0.018544690603514102,0.2179271708683473,0.2364718614718614,-0.10613381716322898,0.3137254901960784,0.2450980392156862,0.2364718614718614,0.2179271708683473,0.2179271708683473
38,211-000533,211-000540,strict,f1_macro,0.2163355408388521,0.3844884488448845,0.3004119948418683,0.1681529080060324,0.2163355408388521,0.3844884488448845,-0.032921338491465,0.4803921568627451,0.463768115942029,0.2163355408388521,0.3844884488448845,0.21633554083885212
39,211-000540,211-000546,strict,f1_macro,0.455534633827923,0.2163355408388521,0.3359350873333875,0.23919909298907088,0.2163355408388521,0.455534633827923,0.0026017540000541906,0.5390070921985816,0.4803921568627451,0.455534633827923,0.2163355408388521,0.21633554083885206
40,211-000535,211-000556,strict,f1_macro,0.2325490196078431,0.2138888888888888,0.22321895424836596,0.01866013071895431,0.2138888888888888,0.2325490196078431,-0.11011437908496735,0.2352941176470588,0.2673267326732673,0.2325490196078431,0.2138888888888888,0.2138888888888888
41,211-000535,211-000555,strict,f1_macro,0.3978569612436889,0.2106782106782106,0.30426758596094977,0.1871787505654783,0.2106782106782106,0.3978569612436889,-0.029065747372383544,0.4360902255639097,0.4059405940594059,0.3978569612436889,0.2106782106782106,0.21067821067821063
42,211-000539,211-000540,strict,f1_macro,0.3788838612368024,0.2083333333333333,0.29360859728506783,0.1705505279034691,0.2083333333333333,0.3788838612368024,-0.039724736048265485,0.5490196078431373,0.3712121212121212,0.3788838612368024,0.2083333333333333,0.20833333333333326
43,211-000537,211-000539,strict,f1_macro,0.206003088163296,0.3401826484018264,0.2730928682825612,0.1341795602385304,0.206003088163296,0.3401826484018264,-0.06024046505077213,0.3257575757575757,0.4122137404580153,0.206003088163296,0.3401826484018264,0.206003088163296
44,211-000533,211-000535,strict,f1_macro,0.2054794520547945,0.2058823529411765,0.20568090249798548,0.0004029008863819794,0.2054794520547945,0.2058823529411765,-0.12765243083534783,0.4455445544554455,0.3478260869565217,0.2054794520547945,0.2058823529411765,0.2054794520547945
45,211-000537,211-000548,strict,f1_macro,0.2051181616399008,0.277378261762893,0.24124821170139688,0.0722601001229922,0.2051181616399008,0.277378261762893,-0.09208512163193644,0.3490566037735849,0.3816793893129771,0.2051181616399008,0.277378261762893,0.20511816163990076
46,211-000532,211-000555,strict,f1_macro,0.2029358191363977,0.2328772563639392,0.21790653775016844,0.0299414372275415,0.2029358191363977,0.2328772563639392,-0.11542679558316488,0.2556390977443609,0.3611111111111111,0.2029358191363977,0.2328772563639392,0.2029358191363977
47,211-000537,211-000556,strict,f1_macro,0.2028076463560334,0.226565736451625,0.2146866914038292,0.0237580900955916,0.2028076463560334,0.226565736451625,-0.11864664192950411,0.2745098039215686,0.3511450381679389,0.2028076463560334,0.226565736451625,0.2028076463560334
48,211-000539,211-000541,strict,f1_macro,0.2016843971631205,0.4881794745214196,0.34493193584227005,0.28649507735829904,0.2016843971631205,0.4881794745214196,0.01159860250893674,0.2913385826771653,0.6060606060606061,0.2016843971631205,0.4881794745214196,0.20168439716312053
49,211-000554,211-000557,strict,f1_macro,0.1994930546812707,0.2433333333333333,0.221413194007302,0.04384027865206258,0.1994930546812707,0.2433333333333333,-0.11192013932603131,0.3233082706766917,0.3357664233576642,0.1994930546812707,0.2433333333333333,0.1994930546812707
50,211-000541,211-000552,strict,f1_macro,0.1993620414673046,0.2195138195138195,0.20943793049056206,0.020151778046514912,0.1993620414673046,0.2195138195138195,-0.12389540284277126,0.3706896551724138,0.3543307086614173,0.1993620414673046,0.2195138195138195,0.1993620414673046
51,211-000547,211-000552,strict,f1_macro,0.3858497598862709,0.1986327097888963,0.2922412348375836,0.1872170500973746,0.1986327097888963,0.3858497598862709,-0.04109209849574974,0.4224137931034483,0.2638888888888889,0.3858497598862709,0.1986327097888963,0.19863270978889627
52,211-000532,211-000556,strict,f1_macro,0.2783625730994152,0.1968905905557489,0.23762658182758206,0.0814719825436663,0.1968905905557489,0.2783625730994152,-0.09570675150575125,0.3235294117647059,0.2847222222222222,0.2783625730994152,0.1968905905557489,0.19689059055574892
53,211-000539,211-000554,strict,f1_macro,0.3097100032583904,0.1964349376114082,0.2530724704348993,0.11327506564698217,0.1964349376114082,0.3097100032583904,-0.08026086289843404,0.364963503649635,0.3636363636363636,0.3097100032583904,0.1964349376114082,0.19643493761140818
54,211-000540,211-000549,strict,f1_macro,0.1960957642725598,0.2808605919003115,0.23847817808643565,0.08476482762775167,0.1960957642725598,0.2808605919003115,-0.09485515524689767,0.3453237410071942,0.3431372549019608,0.1960957642725598,0.2808605919003115,0.1960957642725598
55,211-000553,211-000556,strict,f1_macro,0.1927803379416282,0.1924660852713178,0.192623211606473,0.0003142526703103776,0.1924660852713178,0.1927803379416282,-0.14071012172686032,0.2941176470588235,0.3173076923076923,0.1927803379416282,0.1924660852713178,0.1924660852713178
56,211-000537,211-000546,strict,f1_macro,0.191414496833216,0.1979492714516999,0.19468188414245796,0.006534774618483896,0.191414496833216,0.1979492714516999,-0.13865144919087535,0.2553191489361702,0.2061068702290076,0.191414496833216,0.1979492714516999,0.191414496833216
57,211-000537,211-000557,strict,f1_macro,0.2586852351003294,0.1903896103896103,0.22453742274496985,0.06829562471071912,0.1903896103896103,0.2586852351003294,-0.10879591058836346,0.3759398496240601,0.3587786259541984,0.2586852351003294,0.1903896103896103,0.19038961038961028
58,211-000531,211-000536,strict,f1_macro,0.303518667741069,0.1898821898821898,0.2467004288116294,0.1136364778588792,0.1898821898821898,0.303518667741069,-0.08663290452170391,0.4354838709677419,0.3225806451612903,0.303518667741069,0.1898821898821898,0.1898821898821898
59,211-000532,211-000544,strict,f1_macro,0.2303030303030303,0.1881768504719324,0.20923994038748134,0.0421261798310979,0.1881768504719324,0.2303030303030303,-0.12409339294585198,0.3916666666666666,0.3263888888888889,0.2303030303030303,0.1881768504719324,0.1881768504719324
60,211-000544,211-000547,strict,f1_macro,0.4904109589041096,0.1876247504990019,0.33901785470155577,0.30278620840510767,0.1876247504990019,0.4904109589041096,0.0056845213682224505,0.5763888888888888,0.3916666666666666,0.4904109589041096,0.1876247504990019,0.18762475049900193
61,211-000545,211-000552,strict,f1_macro,0.186335403726708,0.2070863433092535,0.19671087351798075,0.02075093958254548,0.186335403726708,0.2070863433092535,-0.13662245981535256,0.3879310344827586,0.2708333333333333,0.186335403726708,0.2070863433092535,0.186335403726708
62,211-000541,211-000553,strict,f1_macro,0.1861761426978818,0.233901171922194,0.2100386573100379,0.04772502922431221,0.1861761426978818,0.233901171922194,-0.12329467602329541,0.3461538461538461,0.2992125984251969,0.1861761426978818,0.233901171922194,0.1861761426978818
63,211-000541,211-000547,strict,f1_macro,0.1858585858585858,0.3147753297007028,0.2503169577796443,0.12891674384211702,0.1858585858585858,0.3147753297007028,-0.08301637555368901,0.3194444444444444,0.3228346456692913,0.1858585858585858,0.3147753297007028,0.18585858585858578
64,211-000550,211-000552,strict,f1_macro,0.1924894202719914,0.1849694354548723,0.18872942786343183,0.007519984817119102,0.1849694354548723,0.1924894202719914,-0.14460390546990148,0.2586206896551724,0.3209876543209876,0.1924894202719914,0.1849694354548723,0.18496943545487227
65,211-000535,211-000553,strict,f1_macro,0.3425559947299078,0.1848163265306122,0.26368616063025996,0.15773966819929558,0.1848163265306122,0.3425559947299078,-0.06964717270307336,0.4423076923076923,0.297029702970297,0.3425559947299078,0.1848163265306122,0.18481632653061217
66,211-000536,211-000544,strict,f1_macro,0.1847389558232931,0.198005698005698,0.19137232691449557,0.013266742182404895,0.1847389558232931,0.198005698005698,-0.14196100641883774,0.3833333333333333,0.2580645161290322,0.1847389558232931,0.198005698005698,0.18473895582329314
67,211-000544,211-000545,strict,f1_macro,0.1994884910485933,0.1847389558232931,0.1921137234359432,0.014749535225300203,0.1847389558232931,0.1994884910485933,-0.1412196098973901,0.2291666666666666,0.3833333333333333,0.1994884910485933,0.1847389558232931,0.1847389558232931
68,211-000541,211-000544,strict,f1_macro,0.1847389558232931,0.1970727685013399,0.1909058621623165,0.012333812678046785,0.1847389558232931,0.1970727685013399,-0.1424274711710168,0.3833333333333333,0.3228346456692913,0.1847389558232931,0.1970727685013399,0.1847389558232931
69,211-000544,211-000546,strict,f1_macro,0.4008044517026553,0.1847389558232931,0.2927717037629742,0.21606549587936216,0.1847389558232931,0.4008044517026553,-0.04056162957035914,0.4609929078014184,0.3833333333333333,0.4008044517026553,0.1847389558232931,0.18473895582329308
70,211-000535,211-000550,strict,f1_macro,0.1818181818181818,0.254320987654321,0.21806958473625138,0.07250280583613919,0.1818181818181818,0.254320987654321,-0.11526374859708194,0.3703703703703703,0.3564356435643564,0.1818181818181818,0.254320987654321,0.18181818181818177
71,211-000545,211-000549,strict,f1_macro,0.1808510638297872,0.3407407407407407,0.26079590228526395,0.1598896769109535,0.1808510638297872,0.3407407407407407,-0.07253743104806937,0.3381294964028777,0.5,0.1808510638297872,0.3407407407407407,0.18085106382978722
72,211-000536,211-000548,strict,f1_macro,0.1805555555555555,0.363718820861678,0.27213718820861676,0.1831632653061225,0.1805555555555555,0.363718820861678,-0.06119614512471655,0.3679245283018867,0.4596774193548387,0.1805555555555555,0.363718820861678,0.18055555555555552
73,211-000544,211-000548,strict,f1_macro,0.1805555555555555,0.1858585858585858,0.18320707070707065,0.005303030303030309,0.1805555555555555,0.1858585858585858,-0.15012626262626266,0.3679245283018867,0.3833333333333333,0.1805555555555555,0.1858585858585858,0.1805555555555555
74,211-000539,211-000550,strict,f1_macro,0.2323315871702968,0.1804788213627992,0.20640520426654801,0.05185276580749762,0.1804788213627992,0.2323315871702968,-0.1269281290667853,0.4691358024691358,0.3712121212121212,0.2323315871702968,0.1804788213627992,0.1804788213627992
75,211-000550,211-000557,strict,f1_macro,0.2190874259839777,0.1801801801801802,0.19963380308207895,0.03890724580379751,0.1801801801801802,0.2190874259839777,-0.13369953025125436,0.3383458646616541,0.3703703703703703,0.2190874259839777,0.1801801801801802,0.1801801801801802
76,211-000537,211-000552,strict,f1_macro,0.2732593294011614,0.1798876726929856,0.2265735010470735,0.09337165670817577,0.1798876726929856,0.2732593294011614,-0.10675983228625982,0.3362068965517241,0.3358778625954198,0.2732593294011614,0.1798876726929856,0.1798876726929856
77,211-000533,211-000548,strict,f1_macro,0.1793103448275862,0.2926406926406926,0.2359755187341394,0.11333034781310639,0.1793103448275862,0.2926406926406926,-0.0973578145991939,0.3679245283018867,0.3840579710144927,0.1793103448275862,0.2926406926406926,0.17931034482758623
78,211-000543,211-000548,strict,f1_macro,0.1793103448275862,0.2314142151706043,0.20536227999909523,0.05210387034301808,0.1793103448275862,0.2314142151706043,-0.12797105333423808,0.3679245283018867,0.2765957446808511,0.1793103448275862,0.2314142151706043,0.17931034482758618
79,211-000539,211-000553,strict,f1_macro,0.1784037558685446,0.2717252581505975,0.22506450700957104,0.09332150228205291,0.1784037558685446,0.2717252581505975,-0.10826882632376228,0.3653846153846153,0.4166666666666667,0.1784037558685446,0.2717252581505975,0.17840375586854457
80,211-000533,211-000556,strict,f1_macro,0.1774580335731415,0.2026411657559198,0.19004959966453067,0.025183132182778317,0.1774580335731415,0.2026411657559198,-0.14328373366880265,0.3627450980392157,0.3623188405797101,0.1774580335731415,0.2026411657559198,0.1774580335731415
81,211-000541,211-000556,strict,f1_macro,0.2095238095238095,0.1772639691714836,0.19339388934764656,0.0322598403523259,0.1772639691714836,0.2095238095238095,-0.13993944398568675,0.392156862745098,0.3622047244094488,0.2095238095238095,0.1772639691714836,0.17726396917148363
82,211-000541,211-000549,strict,f1_macro,0.2459219437636703,0.1772639691714836,0.21159295646757695,0.0686579745921867,0.1772639691714836,0.2459219437636703,-0.12174037686575637,0.3309352517985611,0.3622047244094488,0.2459219437636703,0.1772639691714836,0.1772639691714836
83,211-000532,211-000541,strict,f1_macro,0.1772639691714836,0.2165373824063377,0.19690067578891063,0.03927341323485409,0.1772639691714836,0.2165373824063377,-0.1364326575444227,0.3622047244094488,0.3125,0.1772639691714836,0.2165373824063377,0.17726396917148357
84,211-000541,211-000548,strict,f1_macro,0.1771561771561771,0.3146484096419911,0.2459022933990841,0.137492232485814,0.1771561771561771,0.3146484096419911,-0.08743103993424922,0.3584905660377358,0.3622047244094488,0.1771561771561771,0.3146484096419911,0.1771561771561771
85,211-000531,211-000532,strict,f1_macro,0.2688965404164616,0.1768551814318404,0.22287586092415101,0.09204135898462121,0.1768551814318404,0.2688965404164616,-0.1104574724091823,0.3472222222222222,0.2096774193548387,0.2688965404164616,0.1768551814318404,0.17685518143184042
86,211-000537,211-000553,strict,f1_macro,0.189915458937198,0.1760299625468164,0.18297271074200722,0.013885496390381585,0.1760299625468164,0.189915458937198,-0.1503606225913261,0.3461538461538461,0.3587786259541984,0.189915458937198,0.1760299625468164,0.1760299625468164
87,211-000532,211-000553,strict,f1_macro,0.2075822134819185,0.1756991837280878,0.19164069860500316,0.0318830297538307,0.1756991837280878,0.2075822134819185,-0.14169263472833016,0.3173076923076923,0.3263888888888889,0.2075822134819185,0.1756991837280878,0.1756991837280878
88,211-000552,211-000554,strict,f1_macro,0.1756272401433691,0.262962962962963,0.21929510155316606,0.0873357228195939,0.1756272401433691,0.262962962962963,-0.11403823178016725,0.3576642335766423,0.3362068965517241,0.1756272401433691,0.262962962962963,0.1756272401433691
89,211-000533,211-000554,strict,f1_macro,0.1756272401433691,0.1897130647130647,0.1826701524282169,0.014085824569695593,0.1756272401433691,0.1897130647130647,-0.1506631809051164,0.3576642335766423,0.3550724637681159,0.1756272401433691,0.1897130647130647,0.1756272401433691
90,211-000548,211-000554,strict,f1_macro,0.1756272401433691,0.4921526523960601,0.3338899462697146,0.316525412252691,0.1756272401433691,0.4921526523960601,0.0005566129363812622,0.3576642335766423,0.5754716981132075,0.1756272401433691,0.4921526523960601,0.17562724014336908
91,211-000533,211-000553,strict,f1_macro,0.1749408983451536,0.2188742414731115,0.19690756990913255,0.04393334312795788,0.1749408983451536,0.2188742414731115,-0.13642576342420076,0.3557692307692308,0.3550724637681159,0.1749408983451536,0.2188742414731115,0.1749408983451536
92,211-000532,211-000536,strict,f1_macro,0.221906728618138,0.1746236559139785,0.19826519226605827,0.04728307270415952,0.1746236559139785,0.221906728618138,-0.13506814106727505,0.3548387096774194,0.3194444444444444,0.221906728618138,0.1746236559139785,0.1746236559139785
93,211-000553,211-000554,strict,f1_macro,0.3539284160974237,0.1741293532338308,0.26402888466562724,0.1797990628635929,0.1741293532338308,0.3539284160974237,-0.06930444866770608,0.4452554744525547,0.3365384615384615,0.3539284160974237,0.1741293532338308,0.17412935323383077
94,211-000545,211-000556,strict,f1_macro,0.1739130434782608,0.1963537817196353,0.18513341259894806,0.02244073824137449,0.1739130434782608,0.1963537817196353,-0.14819992073438526,0.3529411764705882,0.21875,0.1739130434782608,0.1963537817196353,0.1739130434782608
95,211-000548,211-000553,strict,f1_macro,0.3319088319088319,0.1724941724941725,0.2522015022015022,0.1594146594146594,0.1724941724941725,0.3319088319088319,-0.08113183113183109,0.4230769230769231,0.3490566037735849,0.3319088319088319,0.1724941724941725,0.17249417249417254
96,211-000533,211-000546,strict,f1_macro,0.5515873015873015,0.1720430107526881,0.3618151561699948,0.3795442908346134,0.1720430107526881,0.5515873015873015,0.028481822836661508,0.6595744680851063,0.3478260869565217,0.5515873015873015,0.1720430107526881,0.17204301075268813
97,211-000539,211-000543,strict,f1_macro,0.1719298245614035,0.2604931300583474,0.21621147730987544,0.08856330549694391,0.1719298245614035,0.2604931300583474,-0.11712185602345787,0.3475177304964539,0.3484848484848485,0.1719298245614035,0.2604931300583474,0.1719298245614035
98,211-000546,211-000557,strict,f1_macro,0.1714285714285714,0.1782078853046595,0.17481822836661545,0.0067793138760881,0.1714285714285714,0.1782078853046595,-0.15851510496671786,0.3383458646616541,0.3333333333333333,0.1714285714285714,0.1782078853046595,0.1714285714285714
99,211-000532,211-000540,strict,f1_macro,0.1834340561677923,0.1710296684118673,0.1772318622898298,0.012404387755924978,0.1710296684118673,0.1834340561677923,-0.15610147104350353,0.2352941176470588,0.3402777777777778,0.1834340561677923,0.1710296684118673,0.17102966841186729
100,211-000540,211-000557,strict,f1_macro,0.1694915254237288,0.4414913252122554,0.3054914253179921,0.2719997997885266,0.1694915254237288,0.4414913252122554,-0.0278419080153412,0.3383458646616541,0.4509803921568627,0.1694915254237288,0.4414913252122554,0.1694915254237288
101,211-000547,211-000549,strict,f1_macro,0.1693693693693694,0.2774028429838289,0.22338610617659915,0.1080334736144595,0.1693693693693694,0.2774028429838289,-0.10994722715673416,0.3381294964028777,0.3263888888888889,0.1693693693693694,0.2774028429838289,0.16936936936936942
102,211-000547,211-000555,strict,f1_macro,0.1685393258426966,0.395042735042735,0.2817910304427158,0.22650340920003842,0.1685393258426966,0.395042735042735,-0.05154230289061751,0.3383458646616541,0.4305555555555556,0.1685393258426966,0.395042735042735,0.1685393258426966
103,211-000549,211-000557,strict,f1_macro,0.1685393258426966,0.2167671547516508,0.19265324029717368,0.04822782890895419,0.1685393258426966,0.2167671547516508,-0.14068009303615964,0.3383458646616541,0.3237410071942446,0.1685393258426966,0.2167671547516508,0.1685393258426966
104,211-000547,211-000557,strict,f1_macro,0.1685393258426966,0.1823974512146555,0.17546838852867605,0.013858125371958907,0.1685393258426966,0.1823974512146555,-0.15786494480465726,0.3383458646616541,0.3194444444444444,0.1685393258426966,0.1823974512146555,0.1685393258426966
105,211-000545,211-000553,strict,f1_macro,0.1678657074340527,0.415906432748538,0.29188607009129536,0.2480407253144853,0.1678657074340527,0.415906432748538,-0.04144726324203796,0.3365384615384615,0.5520833333333334,0.1678657074340527,0.415906432748538,0.1678657074340527
106,211-000550,211-000553,strict,f1_macro,0.1678657074340527,0.1801801801801802,0.17402294380711647,0.012314472746127486,0.1678657074340527,0.1801801801801802,-0.15931038952621684,0.3365384615384615,0.3703703703703703,0.1678657074340527,0.1801801801801802,0.1678657074340527
